split,policy_name,regime_label,trade_count,net_pnl,no_cost_net_pnl,funding_adjusted_net_pnl,win_rate
validation_ext,v3_1d_donchian_20_10_atr4,funding_supportive,12,3.2052213550000013,3.24383,2.6832683058966182,0.4166666666666667
validation_ext,v3_1d_donchian_20_10_atr4,high_vol_chop,1,1.5757187999999998,1.57834,1.5161936588635083,1.0
validation_ext,v3_1d_donchian_20_10_atr4,neutral,3,-0.1281638349999996,-0.1189899999999996,-0.1516234871692168,0.3333333333333333
validation_ext,v3_1d_donchian_20_10_atr4,trend_friendly,1,-0.0160808349999999,-0.0159099999999999,-0.0162197734745511,0.0
validation_ext,v3_1d_donchian_55_20_atr5,broad_downtrend,2,0.8539748449999999,0.85795,0.780306455435473,0.5
validation_ext,v3_1d_donchian_55_20_atr5,broad_uptrend,3,-1.068216935,-1.05893,-1.1535825487021076,0.3333333333333333
validation_ext,v3_1d_donchian_55_20_atr5,funding_supportive,5,-1.0446029900000002,-1.0296400000000003,-1.1620762535465665,0.0
validation_ext,v3_1d_donchian_55_20_atr5,high_vol_chop,1,0.6629316800000001,0.6653600000000002,0.6351158825711318,1.0
validation_ext,v3_1d_donchian_55_20_atr5,neutral,3,-0.7150753299999996,-0.7032799999999996,-0.7978623375048748,0.0
validation_ext,v3_1d_donchian_55_20_atr5,trend_friendly,2,0.046313839999999995,0.046700000000000005,0.041173868807470294,0.5
validation_ext,v3_1d_ema_50_200_atr5,broad_downtrend,17,2.554073145000002,2.605230000000002,2.295010079496307,0.23529411764705882
validation_ext,v3_1d_ema_50_200_atr5,broad_uptrend,7,-1.2138642799999992,-1.1919199999999994,-1.2458215246223547,0.2857142857142857
validation_ext,v3_1d_ema_50_200_atr5,compression,2,-0.0640988650000002,-0.060430000000000206,-0.06506141272853651,0.0
validation_ext,v3_1d_ema_50_200_atr5,funding_supportive,23,-0.9884631099999996,-0.8918799999999993,-1.2562355198780255,0.17391304347826086
validation_ext,v3_1d_ema_50_200_atr5,high_vol_chop,4,-0.6906377249999994,-0.6743099999999995,-0.6988493144752836,0.0
validation_ext,v3_1d_ema_50_200_atr5,neutral,3,0.9193863650000004,0.9255900000000004,0.8757174429309512,0.6666666666666666
validation_ext,v3_1d_ema_50_200_atr5,trend_friendly,1,1.3081157499999998,1.3124999999999998,1.2418217015974389,1.0
validation_ext,v3_4h_donchian_100_30_atr5,broad_downtrend,18,-1.4427825250000006,-1.3821300000000005,-1.5479314927297554,0.16666666666666666
validation_ext,v3_4h_donchian_100_30_atr5,broad_uptrend,8,-3.42924525,-3.4070400000000003,-3.463323212351032,0.25
validation_ext,v3_4h_donchian_100_30_atr5,funding_supportive,15,-0.6951138149999998,-0.6573299999999999,-0.7403431143307232,0.4666666666666667
validation_ext,v3_4h_donchian_100_30_atr5,high_vol_chop,5,-0.030249139999998363,-0.01407999999999842,-0.07433214308415219,0.6
validation_ext,v3_4h_donchian_100_30_atr5,narrow_single_symbol_trend,6,2.23556931,2.24776,2.0831353792272456,0.6666666666666666
validation_ext,v3_4h_donchian_100_30_atr5,neutral,4,-1.2874662750000008,-1.2735500000000006,-1.31276745397541,0.0
validation_ext,v3_4h_donchian_100_30_atr5,trend_friendly,1,-0.0125781199999999,-0.0124199999999999,-0.0127175672822102,0.0
validation_ext,v3_4h_donchian_20_10_atr4,broad_downtrend,53,-2.835014594999998,-2.6630099999999977,-2.9507825410061175,0.2830188679245283
validation_ext,v3_4h_donchian_20_10_atr4,broad_uptrend,21,-4.7799271050000005,-4.71491,-4.8781273755882655,0.23809523809523808
