datetime,vt_orderid,symbol,exchange,type,direction,offset,price,volume,traded,status,gateway_name,orderid,reference
2026-01-07 01:43:00+08:00,BACKTESTING.37,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,93069.9,0.01,0.01,全部成交,BACKTESTING,37,
2026-01-07 01:57:00+08:00,BACKTESTING.38,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,92672.0,0.01,0.01,全部成交,BACKTESTING,38,
2026-01-07 02:39:00+08:00,BACKTESTING.39,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,92454.7,0.01,0.01,全部成交,BACKTESTING,39,
2026-01-07 02:50:00+08:00,BACKTESTING.40,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,92253.5,0.01,0.01,全部成交,BACKTESTING,40,
2026-01-07 13:49:00+08:00,BACKTESTING.41,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,92273.7,0.01,0.01,全部成交,BACKTESTING,41,
2026-01-07 13:53:00+08:00,BACKTESTING.42,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,92577.0,0.01,0.01,全部成交,BACKTESTING,42,
2026-01-07 18:25:00+08:00,BACKTESTING.43,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,92399.9,0.01,0.01,全部成交,BACKTESTING,43,
2026-01-07 18:29:00+08:00,BACKTESTING.44,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,92258.8,0.01,0.01,全部成交,BACKTESTING,44,
2026-01-07 22:58:00+08:00,BACKTESTING.45,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,92264.7,0.01,0.01,全部成交,BACKTESTING,45,
2026-01-07 23:00:00+08:00,BACKTESTING.46,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,93288.1,0.01,0.01,全部成交,BACKTESTING,46,
2026-01-07 23:33:00+08:00,BACKTESTING.47,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,92504.5,0.01,0.01,全部成交,BACKTESTING,47,
2026-01-07 23:46:00+08:00,BACKTESTING.48,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,92600.1,0.01,0.01,全部成交,BACKTESTING,48,
2026-01-07 23:56:00+08:00,BACKTESTING.49,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,91512.2,0.01,0.01,全部成交,BACKTESTING,49,
2026-01-07 23:59:00+08:00,BACKTESTING.50,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,90723.3,0.01,0.01,全部成交,BACKTESTING,50,
2026-01-08 01:52:00+08:00,BACKTESTING.51,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,92468.9,0.01,0.01,全部成交,BACKTESTING,51,
2026-01-08 02:12:00+08:00,BACKTESTING.52,BTCUSDT_SWAP_OKX,GLOBAL,限价,多,平,92600.1,0.01,0.01,全部成交,BACKTESTING,52,
2026-01-08 02:57:00+08:00,BACKTESTING.53,BTCUSDT_SWAP_OKX,GLOBAL,限价,空,开,91960.7,0.01,0.01,全部成交,BACKTESTING,53,
