trend_segment_id,symbol,timeframe,direction,start_time,end_time,start_idx,end_idx,duration_bars,duration_days,start_price,end_price,trend_return,mfe,mae,labels,atr_labels,efficiency_labels,has_atr_move,has_efficiency,has_run_length,run_length,max_run_return,max_run_drawdown,run_duration_bars,month,quarter,abs_trend_return,is_major_trend
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00091,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-10-15T11:59:00+08:00,2024-10-18T03:59:00+08:00,3920,3936,17,2.6666666666666665,11.472,11.002,0.04271950554444626,0.05722974841028461,-0.019235701461913335,downtrend_2atr;downtrend_3atr,downtrend_2atr;downtrend_3atr,,True,False,False,2,0.04786262331019353,-0.029402893054609303,17,2024-10,2024Q4,0.04271950554444626,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00092,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-10-20T23:59:00+08:00,2024-10-21T23:59:00+08:00,3953,3959,7,1.0,11.889,11.662,0.019464928828674122,0.02935064935064924,-0.012377471340754398,downtrend_2atr,downtrend_2atr,,True,False,False,2,0.019464928828674122,-0.011833229736481043,7,2024-10,2024Q4,0.019464928828674122,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00093,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-10-22T15:59:00+08:00,2024-10-27T11:59:00+08:00,3963,3992,30,4.833333333333333,12.113,11.045,0.09669533725667723,0.1294172494172494,-0.018156764205236264,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length,downtrend_2atr;downtrend_3atr;downtrend_5atr,,True,False,True,8,0.11619977884260968,-0.06049377696693825,30,2024-10,2024Q4,0.09669533725667723,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00094,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-10-30T11:59:00+08:00,2024-11-05T15:59:00+08:00,4010,4047,38,6.166666666666667,12.002,10.517,0.14119996196634044,0.19067460317460316,-0.036602986033071105,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75,True,True,True,4,0.170241809672387,-0.03592060604034286,38,2024-10,2024Q4,0.14119996196634044,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00217,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2024-11-03T23:59:00+08:00,2024-12-08T23:59:00+08:00,4037,4247,211,35.0,10.708,26.237,1.450224131490474,1.5831154277175945,-0.05864774000747108,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75,True,True,True,9,1.4860851699663802,-0.20489353754202444,211,2024-11,2024Q4,1.450224131490474,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00095,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-11-10T15:59:00+08:00,2024-11-11T07:59:00+08:00,4077,4081,5,0.6666666666666666,14.498,14.247,0.017617744086474207,0.05987279771913134,-0.02370370370370367,downtrend_2atr,downtrend_2atr,,True,False,False,3,0.017617744086474207,-0.005624142661179721,5,2024-11,2024Q4,0.017617744086474207,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00096,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-11-12T03:59:00+08:00,2024-11-15T15:59:00+08:00,4086,4107,22,3.5,14.567,13.173,0.10582251575191681,0.1452944413869015,-0.050886108939275476,downtrend_2atr;downtrend_3atr,downtrend_2atr;downtrend_3atr,,True,False,False,3,0.11855947170390846,-0.07073736033358613,22,2024-11,2024Q4,0.10582251575191681,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00097,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-11-17T03:59:00+08:00,2024-11-18T07:59:00+08:00,4116,4123,8,1.1666666666666667,14.725,13.785,0.06819006166122588,0.0854341736694677,-0.011479591836734748,downtrend_2atr;run_length,downtrend_2atr,,True,False,True,4,0.06819006166122588,-0.021945182782600936,8,2024-11,2024Q4,0.06819006166122588,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00098,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-11-19T07:59:00+08:00,2024-11-21T11:59:00+08:00,4129,4142,14,2.1666666666666665,15.266,14.122,0.08100835575697496,0.10263633080534484,-0.009987029831387773,downtrend_2atr,downtrend_2atr,,True,False,False,2,0.08100835575697496,-0.04027815898612275,14,2024-11,2024Q4,0.08100835575697496,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00099,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-11-23T23:59:00+08:00,2024-11-24T23:59:00+08:00,4157,4163,7,1.0,17.918,16.342,0.09643862440337791,0.11146951181688491,-0.026142725148106005,downtrend_2atr,downtrend_2atr,,True,False,False,3,0.09643862440337791,-0.03914473399684215,7,2024-11,2024Q4,0.09643862440337791,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00100,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-11-25T15:59:00+08:00,2024-11-26T19:59:00+08:00,4167,4174,8,1.1666666666666667,18.303,16.547,0.10612195564150606,0.12995431534757373,-0.039666299386116766,downtrend_2atr,downtrend_2atr,,True,False,False,3,0.10612195564150606,-0.0188689359421067,8,2024-11,2024Q4,0.10612195564150606,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00101,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-12-03T07:59:00+08:00,2024-12-03T23:59:00+08:00,4213,4217,5,0.6666666666666666,25.24,23.99,0.05210504376823666,0.11627084162575718,-0.05810351905064004,downtrend_2atr,downtrend_2atr,,True,False,False,2,0.05210504376823666,-0.03839080317189447,5,2024-12,2024Q4,0.05210504376823666,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00102,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-12-04T23:59:00+08:00,2024-12-10T11:59:00+08:00,4223,4256,34,5.5,25.362,21.591,0.1746561067111294,0.3015498306476443,-0.08308026030368765,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length,downtrend_2atr;downtrend_3atr;downtrend_5atr,,True,False,True,6,0.1746561067111294,-0.14199307573715858,34,2024-12,2024Q4,0.1746561067111294,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00218,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2024-12-10T07:59:00+08:00,2024-12-16T23:59:00+08:00,4255,4295,41,6.666666666666667,22.282,30.307,0.36015617987613324,0.3929629297190558,-0.12548245220357235,run_length;trend_efficiency_20_ge_0.45;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,6,0.36275917781168654,-0.11475630553810245,41,2024-12,2024Q4,0.36015617987613324,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00103,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-12-12T15:59:00+08:00,2024-12-20T19:59:00+08:00,4269,4318,50,8.166666666666666,28.829,20.052,0.43771194893277476,0.4384292984732061,-0.07117082286229781,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,4,0.43771194893277476,-0.11848350257816698,50,2024-12,2024Q4,0.43771194893277476,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00219,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2024-12-20T19:59:00+08:00,2024-12-25T07:59:00+08:00,4318,4345,28,4.5,20.052,25.429,0.2681528027129463,0.29598045082784763,-0.0004987033712346989,run_length;uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,True,4,0.2681528027129463,-0.14527229204069414,28,2024-12,2024Q4,0.2681528027129463,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00104,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2024-12-21T15:59:00+08:00,2025-01-13T23:59:00+08:00,4323,4463,141,23.333333333333332,24.548,18.956,0.2949989449250896,0.37724416517055626,-0.055373840766537175,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,13,0.3561681675045578,-0.22132658539039962,141,2024-12,2024Q4,0.2949989449250896,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00220,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2024-12-28T15:59:00+08:00,2024-12-29T07:59:00+08:00,4365,4369,5,0.6666666666666666,21.083,21.99,0.043020443010956644,0.0614713276099228,-0.0007114736991887805,run_length,,,False,False,True,4,0.043020443010956644,0.0,5,2024-12,2024Q4,0.043020443010956644,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00221,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2024-12-30T23:59:00+08:00,2025-01-06T23:59:00+08:00,4379,4421,43,7.0,20.322,24.376,0.19948823934652116,0.2225666765082177,-0.029918315126463924,run_length;trend_efficiency_20_ge_0.45;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,7,0.19948823934652116,-0.053341206574156086,43,2024-12,2024Q4,0.19948823934652116,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00222,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-01-10T03:59:00+08:00,2025-01-10T19:59:00+08:00,4440,4444,5,0.6666666666666666,19.446,20.37,0.04751619870410373,0.055795536357091224,-0.015221639411704402,run_length,,,False,False,True,4,0.04751619870410373,0.0,5,2025-01,2025Q1,0.04751619870410373,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00223,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-01-13T15:59:00+08:00,2025-01-20T03:59:00+08:00,4461,4500,40,6.5,19.098,27.734,0.45219394701015836,0.4678500366530529,-0.06670855586972446,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,6,0.45219394701015836,-0.1298041679757045,40,2025-01,2025Q1,0.45219394701015836,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00105,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-01-18T07:59:00+08:00,2025-01-19T03:59:00+08:00,4489,4494,6,0.8333333333333334,25.152,24.565,0.023895786688377774,0.11871191566961703,-0.019797349961028776,downtrend_2atr;downtrend_3atr,downtrend_2atr;downtrend_3atr,,True,False,False,2,0.05406084988684956,-0.030165063198471787,6,2025-01,2025Q1,0.023895786688377774,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00106,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-01-20T03:59:00+08:00,2025-02-03T11:59:00+08:00,4500,4586,87,14.333333333333334,27.734,17.698,0.5670697253926997,0.7851441812564368,-0.010666000784789298,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,6,0.5670697253926997,-0.16605767212316436,87,2025-01,2025Q1,0.5670697253926997,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00224,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-01-21T11:59:00+08:00,2025-01-22T07:59:00+08:00,4508,4513,6,0.8333333333333334,24.447,26.675,0.09113592669857251,0.12848202233402883,-0.045445248905796265,run_length;uptrend_2atr,uptrend_2atr,,True,False,True,4,0.09113592669857251,-0.01390763692886654,6,2025-01,2025Q1,0.09113592669857251,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00225,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-01-23T11:59:00+08:00,2025-01-24T19:59:00+08:00,4520,4528,9,1.3333333333333333,24.825,26.181,0.05462235649546843,0.08495468277945628,-0.03375629405840885,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.05462235649546843,-0.025780463242699003,9,2025-01,2025Q1,0.05462235649546843,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00226,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-01-27T15:59:00+08:00,2025-02-01T03:59:00+08:00,4545,4572,28,4.5,22.839,24.925,0.09133499715399118,0.1524585139454444,-0.028722798721485088,run_length;uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,True,6,0.13450676474451617,-0.07303296991987396,28,2025-01,2025Q1,0.09133499715399118,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00227,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-02-03T11:59:00+08:00,2025-02-04T07:59:00+08:00,4586,4591,6,0.8333333333333334,17.698,21.656,0.22364108938863136,0.2583342750593287,-0.12216069612385583,uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,False,2,0.23674991524466038,-0.02876031189964956,6,2025-02,2025Q1,0.22364108938863136,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00107,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-02-04T03:59:00+08:00,2025-02-28T15:59:00+08:00,4590,4737,148,24.5,21.888,13.669,0.6012875850464556,0.6213333333333335,-0.017153120790300735,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,6,0.6012875850464556,-0.10306920380939144,148,2025-02,2025Q1,0.6012875850464556,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00228,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-02-08T19:59:00+08:00,2025-02-11T15:59:00+08:00,4618,4635,18,2.8333333333333335,18.062,19.63,0.08681209168419879,0.09561510353227765,-0.034436939430849245,uptrend_2atr,uptrend_2atr,,True,False,False,3,0.08681209168419879,-0.03515668253792481,18,2025-02,2025Q1,0.08681209168419879,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00229,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-02-12T23:59:00+08:00,2025-02-15T03:59:00+08:00,4643,4656,14,2.1666666666666665,18.12,19.521,0.07731788079470192,0.09453642384105954,-0.024834437086092676,uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,False,3,0.07731788079470192,-0.04850993377483426,14,2025-02,2025Q1,0.07731788079470192,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00230,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-02-17T07:59:00+08:00,2025-02-17T23:59:00+08:00,4669,4673,5,0.6666666666666666,18.694,19.247,0.029581683962768945,0.05878891622980631,-0.016796833208516104,uptrend_2atr,uptrend_2atr,,True,False,False,1,0.03573339039263934,-0.006151706429870396,5,2025-02,2025Q1,0.029581683962768945,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00231,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-02-18T23:59:00+08:00,2025-02-23T03:59:00+08:00,4679,4704,26,4.166666666666667,17.677,17.856,0.01012615262770833,0.07818068676811674,-0.031623012954686947,run_length;uptrend_2atr,uptrend_2atr,,True,False,True,6,0.05074390450868371,-0.0735418905922951,26,2025-02,2025Q1,0.01012615262770833,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00232,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-02-25T15:59:00+08:00,2025-03-03T07:59:00+08:00,4719,4753,35,5.666666666666667,14.542,17.416,0.19763443817906756,0.20629899601155288,-0.07364874157612433,run_length;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,,True,False,True,5,0.19763443817906756,-0.13354421675147843,35,2025-02,2025Q1,0.19763443817906756,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00108,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-03-03T03:59:00+08:00,2025-03-05T03:59:00+08:00,4752,4764,13,2.0,16.961,14.506,0.1692403143526815,0.29305481436304004,-0.03312051077414224,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length,downtrend_2atr;downtrend_3atr;downtrend_5atr,,True,False,True,7,0.2323621303494876,-0.06312181599680611,13,2025-03,2025Q1,0.1692403143526815,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00233,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-03-04T11:59:00+08:00,2025-03-06T19:59:00+08:00,4760,4774,15,2.3333333333333335,13.763,17.467,0.2691273704860857,0.2829325001816465,-0.04693744096490582,uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,False,3,0.2691273704860857,-0.022451500399622182,15,2025-03,2025Q1,0.2691273704860857,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00109,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-03-06T03:59:00+08:00,2025-03-11T23:59:00+08:00,4770,4805,36,5.833333333333333,16.358,12.987,0.25956725956725957,0.379490639230899,-0.073568556379906,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,8,0.3155862956409845,-0.06349115474895506,36,2025-03,2025Q1,0.25956725956725957,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00234,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-03-11T03:59:00+08:00,2025-03-26T15:59:00+08:00,4800,4893,94,15.5,12.819,15.914,0.24143848974178939,0.2488493642249785,-0.07496684608783843,run_length;trend_efficiency_20_ge_0.45;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,5,0.24143848974178939,-0.08971058584913028,94,2025-03,2025Q1,0.24143848974178939,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00110,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-03-14T23:59:00+08:00,2025-03-17T07:59:00+08:00,4823,4837,15,2.3333333333333335,14.368,13.374,0.07432331389262736,0.0871670702179177,-0.02185308734427116,downtrend_2atr;run_length,downtrend_2atr,,True,False,True,4,0.07432331389262736,-0.036700200195169286,15,2025-03,2025Q1,0.07432331389262736,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00111,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-03-20T07:59:00+08:00,2025-03-21T23:59:00+08:00,4855,4865,11,1.6666666666666667,15.026,13.876,0.0828769097722688,0.08514479670686792,-0.008512042230287009,downtrend_2atr;run_length,downtrend_2atr,,True,False,True,5,0.0828769097722688,-0.0047156149032554495,11,2025-03,2025Q1,0.0828769097722688,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00112,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-03-25T19:59:00+08:00,2025-04-07T15:59:00+08:00,4888,4965,78,12.833333333333334,15.445,10.355,0.49154997585707383,0.529056529056529,-0.035230183022050054,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75,True,True,True,8,0.49154997585707383,-0.09064555407250086,78,2025-03,2025Q1,0.49154997585707383,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00235,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-03-31T07:59:00+08:00,2025-04-02T03:59:00+08:00,4921,4932,12,1.8333333333333333,13.406,14.169,0.05691481426227063,0.0737729374906757,-0.032895718335073876,run_length;uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,True,4,0.06758167984484542,-0.015142473519319744,12,2025-03,2025Q1,0.05691481426227063,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00236,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-04-02T15:59:00+08:00,2025-04-02T23:59:00+08:00,4935,4937,3,0.3333333333333333,13.394,14.044,0.04852919217560103,0.07458563535911611,-0.005226220695834005,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.04852919217560103,0.0,3,2025-04,2025Q2,0.04852919217560103,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00237,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-04-07T15:59:00+08:00,2025-05-12T15:59:00+08:00,4965,5175,211,35.0,10.355,17.493,0.6893288266537902,0.7342346692419119,-0.02452921294060839,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,9,0.6893288266537902,-0.18261709319169483,211,2025-04,2025Q2,0.6893288266537902,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00113,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-04-08T11:59:00+08:00,2025-04-09T11:59:00+08:00,4970,4976,7,1.0,11.643,10.697,0.08843601009628888,0.1138429159093084,-0.03345508882616621,downtrend_2atr,downtrend_2atr,,True,False,False,2,0.08843601009628888,-0.0150798451145433,7,2025-04,2025Q2,0.08843601009628888,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00114,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-04-13T07:59:00+08:00,2025-04-14T07:59:00+08:00,4999,5005,7,1.0,13.147,12.623,0.041511526578468017,0.057427813078098744,-0.01142943078426939,downtrend_2atr;run_length,downtrend_2atr,,True,False,True,6,0.041511526578468017,0.0,7,2025-04,2025Q2,0.041511526578468017,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00115,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-04-15T03:59:00+08:00,2025-04-17T03:59:00+08:00,5010,5022,13,2.0,12.86,12.383,0.038520552370185035,0.07976490344248521,-0.011605564522327194,downtrend_2atr;run_length,downtrend_2atr,,True,False,True,5,0.057826766471991364,-0.01930621410180633,13,2025-04,2025Q2,0.038520552370185035,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00116,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-04-21T11:59:00+08:00,2025-04-22T11:59:00+08:00,5048,5054,7,1.0,13.527,13.119,0.031099931397210012,0.049336746567372636,-0.011617711530030772,downtrend_2atr;run_length,downtrend_2atr,,True,False,True,4,0.03298969072164937,-0.008139023317201954,7,2025-04,2025Q2,0.031099931397210012,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00117,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-04-23T19:59:00+08:00,2025-05-06T23:59:00+08:00,5062,5141,80,13.166666666666666,15.008,13.363,0.1231011000523834,0.13688356942655844,-0.021068423455743335,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,6,0.12978018669075575,-0.06028413395237786,80,2025-04,2025Q2,0.1231011000523834,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00118,LINKUSDT_SWAP_OKX.GLOBAL,4h,down,2025-05-11T07:59:00+08:00,2025-06-06T07:59:00+08:00,5167,5323,157,26.0,17.304,12.861,0.34546302775833904,0.36952908587257616,-0.03641830938857338,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,8,0.34546302775833904,-0.13236205121218303,157,2025-05,2025Q2,0.34546302775833904,True
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00238,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-05-13T11:59:00+08:00,2025-05-14T03:59:00+08:00,5180,5184,5,0.6666666666666666,16.069,17.611,0.09596116746530603,0.10747401829609804,-0.002364801792270832,run_length;uptrend_2atr,uptrend_2atr,,True,False,True,4,0.09596116746530603,0.0,5,2025-05,2025Q2,0.09596116746530603,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00239,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-05-17T11:59:00+08:00,2025-05-23T11:59:00+08:00,5204,5240,37,6.0,15.507,17.123,0.10421100148320117,0.10614561165925052,-0.04327078093764103,run_length;trend_efficiency_20_ge_0.45;uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,trend_efficiency_20_ge_0.45,True,True,True,6,0.10421100148320117,-0.0777068420713225,37,2025-05,2025Q2,0.10421100148320117,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00240,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-05-25T19:59:00+08:00,2025-05-27T23:59:00+08:00,5254,5267,14,2.1666666666666665,15.14,15.993,0.05634081902245702,0.0628137384412153,-0.01829590488771471,run_length;uptrend_2atr,uptrend_2atr,,True,False,True,4,0.05634081902245702,-0.03143989431968297,14,2025-05,2025Q2,0.05634081902245702,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00241,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-05-28T23:59:00+08:00,2025-05-29T11:59:00+08:00,5273,5276,4,0.5,15.433,16.018,0.03790578630207997,0.048402773278040545,-0.008293915635326887,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.03790578630207997,-0.008034730771723009,4,2025-05,2025Q2,0.03790578630207997,False
TOM_LINKUSDT_SWAP_OKX_GLOBAL_4h_00242,LINKUSDT_SWAP_OKX.GLOBAL,4h,up,2025-06-02T19:59:00+08:00,2025-06-03T11:59:00+08:00,5302,5306,5,0.6666666666666666,13.674,14.137,0.033859880064355696,0.05550680122860907,-0.00650870264735981,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.033859880064355696,-0.0023402076934327942,5,2025-06,2025Q2,0.033859880064355696,False
